"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","4 Validation messages for wrongly formatted values","","Sat May 24 21:15:12 UTC 2025","skipped","Sat May 24 21:15:12 UTC 2025","","Import Legacy Chain of Custody","",""
"","0","5. Import update for item status (Undispose transaction)","","Sat May 24 21:14:54 UTC 2025","skipped","Sat May 24 21:14:54 UTC 2025","","Import Item Updates","",""
"","17110","Add User ","","Sat May 24 21:47:06 UTC 2025","failed","Sat May 24 21:47:23 UTC 2025","","Add User","",""
"","6109","1.3. Add Item from Case View /Items tab -- redirect to Add Item page again","Add Item","Sat May 24 21:27:26 UTC 2025","failed","Sat May 24 21:27:32 UTC 2025","","1. Org Admin","",""
"","31278","3. Edit and verify reduced number of values on Person View page - Business Name","","Sat May 24 21:29:26 UTC 2025","passed","Sat May 24 21:29:57 UTC 2025","","Edit Person","",""
"","87970","3.1 --- with required Custom Form filled out, all required fields on Form","Add Item","Sat May 24 21:30:28 UTC 2025","failed","Sat May 24 21:31:56 UTC 2025","","3 Add Item with Custom Form","",""
"","0","6. Import update for item status (CheckIn transaction)","","Sat May 24 21:14:54 UTC 2025","skipped","Sat May 24 21:14:54 UTC 2025","","Import Item Updates","",""
"","37407","5.1 verify Office Default Case Number Prefix","Add Case","Sat May 24 21:19:30 UTC 2025","failed","Sat May 24 21:20:07 UTC 2025","","5. --- with Default Case Number in Office ","",""
"","20600","5. Add an Item with disabled non required / required fields & check if those are shown up on Item Edit page after enabling","","Sat May 24 21:27:25 UTC 2025","passed","Sat May 24 21:27:45 UTC 2025","","Edit Item","",""
"","7434","2.1 verify that user can add all values but can select only Storage Location(s) that s/he has access to","Add Item","Sat May 24 21:30:21 UTC 2025","failed","Sat May 24 21:30:28 UTC 2025","","2 Power User -- all permissions in Office, with and without access to Storage Location","",""
"","30292","2. Edit and verify reduced number of values on Person View page - First & Last Name","","Sat May 24 21:28:55 UTC 2025","passed","Sat May 24 21:29:25 UTC 2025","","Edit Person","",""
"","0","I.C_2 Case with minimum number of fields","","Sat May 24 21:14:45 UTC 2025","skipped","Sat May 24 21:14:45 UTC 2025","","Import Cases","",""
